Athlete_Name,Country,Coach,Team,Gold_Medals_Per_Country
Kijima Moeka,Japan,Takita Risako,Japan,27.0
Kijima Moeka,Japan,Miyakawa Miya,Japan,27.0
Kijima Moeka,Japan,Eitoku Atsushi,Japan,27.0
Kijima Moeka,Japan,Imura Masayo,Japan,27.0
Inui Yukiko,Japan,Takita Risako,Japan,27.0
Inui Yukiko,Japan,Miyakawa Miya,Japan,27.0
Inui Yukiko,Japan,Eitoku Atsushi,Japan,27.0
Inui Yukiko,Japan,Imura Masayo,Japan,27.0
Fukumura Juka,Japan,Takita Risako,Japan,27.0
Fukumura Juka,Japan,Miyakawa Miya,Japan,27.0
Fukumura Juka,Japan,Eitoku Atsushi,Japan,27.0
Fukumura Juka,Japan,Imura Masayo,Japan,27.0
Tsukamoto Mayu,Japan,Takita Risako,Japan,27.0
Tsukamoto Mayu,Japan,Miyakawa Miya,Japan,27.0
Tsukamoto Mayu,Japan,Eitoku Atsushi,Japan,27.0
Tsukamoto Mayu,Japan,Imura Masayo,Japan,27.0
Yasunaga Mashiro,Japan,Takita Risako,Japan,27.0
Yasunaga Mashiro,Japan,Miyakawa Miya,Japan,27.0
Yasunaga Mashiro,Japan,Eitoku Atsushi,Japan,27.0
Yasunaga Mashiro,Japan,Imura Masayo,Japan,27.0
Yanagisawa Akane,Japan,Takita Risako,Japan,27.0
Yanagisawa Akane,Japan,Miyakawa Miya,Japan,27.0
Yanagisawa Akane,Japan,Eitoku Atsushi,Japan,27.0
Yanagisawa Akane,Japan,Imura Masayo,Japan,27.0
Kyogoku Okina,Japan,Takita Risako,Japan,27.0
Kyogoku Okina,Japan,Miyakawa Miya,Japan,27.0
Kyogoku Okina,Japan,Eitoku Atsushi,Japan,27.0
Kyogoku Okina,Japan,Imura Masayo,Japan,27.0
Yoshida Megumu,Japan,Takita Risako,Japan,27.0
Yoshida Megumu,Japan,Miyakawa Miya,Japan,27.0
Yoshida Megumu,Japan,Eitoku Atsushi,Japan,27.0
Yoshida Megumu,Japan,Imura Masayo,Japan,27.0
Endo Jun,Japan,Takakura Asako,Japan,27.0
Endo Jun,Japan,Moriyasu Hajime,Japan,27.0
Endo Jun,Japan,Matsuodani Yasushi,Japan,27.0
Endo Jun,Japan,Hirose Norikazu,Japan,27.0
Endo Jun,Japan,Kazama Takafumi,Japan,27.0
Endo Jun,Japan,Kawase Asaki,Japan,27.0
Hasegawa Yui,Japan,Takakura Asako,Japan,27.0
Hasegawa Yui,Japan,Moriyasu Hajime,Japan,27.0
Hasegawa Yui,Japan,Matsuodani Yasushi,Japan,27.0
Hasegawa Yui,Japan,Hirose Norikazu,Japan,27.0
Hasegawa Yui,Japan,Kazama Takafumi,Japan,27.0
Hasegawa Yui,Japan,Kawase Asaki,Japan,27.0
Hatate Reo,Japan,Takakura Asako,Japan,27.0
Hatate Reo,Japan,Moriyasu Hajime,Japan,27.0
Hatate Reo,Japan,Matsuodani Yasushi,Japan,27.0
Hatate Reo,Japan,Hirose Norikazu,Japan,27.0
Hatate Reo,Japan,Kazama Takafumi,Japan,27.0
Hatate Reo,Japan,Kawase Asaki,Japan,27.0
Hashioka Daiki,Japan,Takakura Asako,Japan,27.0
Hashioka Daiki,Japan,Moriyasu Hajime,Japan,27.0
Hashioka Daiki,Japan,Matsuodani Yasushi,Japan,27.0
Hashioka Daiki,Japan,Hirose Norikazu,Japan,27.0
Hashioka Daiki,Japan,Kazama Takafumi,Japan,27.0
Hashioka Daiki,Japan,Kawase Asaki,Japan,27.0
Hayashi Honoka,Japan,Takakura Asako,Japan,27.0
Hayashi Honoka,Japan,Moriyasu Hajime,Japan,27.0
Hayashi Honoka,Japan,Matsuodani Yasushi,Japan,27.0
Hayashi Honoka,Japan,Hirose Norikazu,Japan,27.0
Hayashi Honoka,Japan,Kazama Takafumi,Japan,27.0
Hayashi Honoka,Japan,Kawase Asaki,Japan,27.0
Itakura Kou,Japan,Takakura Asako,Japan,27.0
Itakura Kou,Japan,Moriyasu Hajime,Japan,27.0
Itakura Kou,Japan,Matsuodani Yasushi,Japan,27.0
Itakura Kou,Japan,Hirose Norikazu,Japan,27.0
Itakura Kou,Japan,Kazama Takafumi,Japan,27.0
Itakura Kou,Japan,Kawase Asaki,Japan,27.0
Hirao Chika,Japan,Takakura Asako,Japan,27.0
Hirao Chika,Japan,Moriyasu Hajime,Japan,27.0
Hirao Chika,Japan,Matsuodani Yasushi,Japan,27.0
Hirao Chika,Japan,Hirose Norikazu,Japan,27.0
Hirao Chika,Japan,Kazama Takafumi,Japan,27.0
Hirao Chika,Japan,Kawase Asaki,Japan,27.0
Kitamura Nanami,Japan,Takakura Asako,Japan,27.0
Kitamura Nanami,Japan,Moriyasu Hajime,Japan,27.0
Kitamura Nanami,Japan,Matsuodani Yasushi,Japan,27.0
Kitamura Nanami,Japan,Hirose Norikazu,Japan,27.0
Kitamura Nanami,Japan,Kazama Takafumi,Japan,27.0
Kitamura Nanami,Japan,Kawase Asaki,Japan,27.0
Doan Ritsu,Japan,Takakura Asako,Japan,27.0
Doan Ritsu,Japan,Moriyasu Hajime,Japan,27.0
Doan Ritsu,Japan,Matsuodani Yasushi,Japan,27.0
Doan Ritsu,Japan,Hirose Norikazu,Japan,27.0
Doan Ritsu,Japan,Kazama Takafumi,Japan,27.0
Doan Ritsu,Japan,Kawase Asaki,Japan,27.0
Iwabuchi Mana,Japan,Takakura Asako,Japan,27.0
Iwabuchi Mana,Japan,Moriyasu Hajime,Japan,27.0
Iwabuchi Mana,Japan,Matsuodani Yasushi,Japan,27.0
Iwabuchi Mana,Japan,Hirose Norikazu,Japan,27.0
Iwabuchi Mana,Japan,Kazama Takafumi,Japan,27.0
Iwabuchi Mana,Japan,Kawase Asaki,Japan,27.0
Ikeda Sakiko,Japan,Takakura Asako,Japan,27.0
Ikeda Sakiko,Japan,Moriyasu Hajime,Japan,27.0
Ikeda Sakiko,Japan,Matsuodani Yasushi,Japan,27.0
Ikeda Sakiko,Japan,Hirose Norikazu,Japan,27.0
Ikeda Sakiko,Japan,Kazama Takafumi,Japan,27.0
Ikeda Sakiko,Japan,Kawase Asaki,Japan,27.0
Endo Wataru,Japan,Takakura Asako,Japan,27.0
Endo Wataru,Japan,Moriyasu Hajime,Japan,27.0
Endo Wataru,Japan,Matsuodani Yasushi,Japan,27.0
Endo Wataru,Japan,Hirose Norikazu,Japan,27.0
Endo Wataru,Japan,Kazama Takafumi,Japan,27.0
Endo Wataru,Japan,Kawase Asaki,Japan,27.0
Hayashi Daichi,Japan,Takakura Asako,Japan,27.0
Hayashi Daichi,Japan,Moriyasu Hajime,Japan,27.0
Hayashi Daichi,Japan,Matsuodani Yasushi,Japan,27.0
Hayashi Daichi,Japan,Hirose Norikazu,Japan,27.0
Hayashi Daichi,Japan,Kazama Takafumi,Japan,27.0
Hayashi Daichi,Japan,Kawase Asaki,Japan,27.0
Yamashita Ayaka,Japan,Takakura Asako,Japan,27.0
Yamashita Ayaka,Japan,Moriyasu Hajime,Japan,27.0
Yamashita Ayaka,Japan,Matsuodani Yasushi,Japan,27.0
Yamashita Ayaka,Japan,Hirose Norikazu,Japan,27.0
Yamashita Ayaka,Japan,Kazama Takafumi,Japan,27.0
Yamashita Ayaka,Japan,Kawase Asaki,Japan,27.0
Sakai Hiroki,Japan,Takakura Asako,Japan,27.0
Sakai Hiroki,Japan,Moriyasu Hajime,Japan,27.0
Sakai Hiroki,Japan,Matsuodani Yasushi,Japan,27.0
Sakai Hiroki,Japan,Hirose Norikazu,Japan,27.0
Sakai Hiroki,Japan,Kazama Takafumi,Japan,27.0
Sakai Hiroki,Japan,Kawase Asaki,Japan,27.0
Kubo Takefusa,Japan,Takakura Asako,Japan,27.0
Kubo Takefusa,Japan,Moriyasu Hajime,Japan,27.0
Kubo Takefusa,Japan,Matsuodani Yasushi,Japan,27.0
Kubo Takefusa,Japan,Hirose Norikazu,Japan,27.0
Kubo Takefusa,Japan,Kazama Takafumi,Japan,27.0
Kubo Takefusa,Japan,Kawase Asaki,Japan,27.0
Sugita Hina,Japan,Takakura Asako,Japan,27.0
Sugita Hina,Japan,Moriyasu Hajime,Japan,27.0
Sugita Hina,Japan,Matsuodani Yasushi,Japan,27.0
Sugita Hina,Japan,Hirose Norikazu,Japan,27.0
Sugita Hina,Japan,Kazama Takafumi,Japan,27.0
Sugita Hina,Japan,Kawase Asaki,Japan,27.0
Miura Narumi,Japan,Takakura Asako,Japan,27.0
Miura Narumi,Japan,Moriyasu Hajime,Japan,27.0
Miura Narumi,Japan,Matsuodani Yasushi,Japan,27.0
Miura Narumi,Japan,Hirose Norikazu,Japan,27.0
Miura Narumi,Japan,Kazama Takafumi,Japan,27.0
Miura Narumi,Japan,Kawase Asaki,Japan,27.0
Machida Koki,Japan,Takakura Asako,Japan,27.0
Machida Koki,Japan,Moriyasu Hajime,Japan,27.0
Machida Koki,Japan,Matsuodani Yasushi,Japan,27.0
Machida Koki,Japan,Hirose Norikazu,Japan,27.0
Machida Koki,Japan,Kazama Takafumi,Japan,27.0
Machida Koki,Japan,Kawase Asaki,Japan,27.0
Miyoshi Koji,Japan,Takakura Asako,Japan,27.0
Miyoshi Koji,Japan,Moriyasu Hajime,Japan,27.0
Miyoshi Koji,Japan,Matsuodani Yasushi,Japan,27.0
Miyoshi Koji,Japan,Hirose Norikazu,Japan,27.0
Miyoshi Koji,Japan,Kazama Takafumi,Japan,27.0
Miyoshi Koji,Japan,Kawase Asaki,Japan,27.0
Suzuki Zion,Japan,Takakura Asako,Japan,27.0
Suzuki Zion,Japan,Moriyasu Hajime,Japan,27.0
Suzuki Zion,Japan,Matsuodani Yasushi,Japan,27.0
Suzuki Zion,Japan,Hirose Norikazu,Japan,27.0
Suzuki Zion,Japan,Kazama Takafumi,Japan,27.0
Suzuki Zion,Japan,Kawase Asaki,Japan,27.0
Tani Kosei,Japan,Takakura Asako,Japan,27.0
Tani Kosei,Japan,Moriyasu Hajime,Japan,27.0
Tani Kosei,Japan,Matsuodani Yasushi,Japan,27.0
Tani Kosei,Japan,Hirose Norikazu,Japan,27.0
Tani Kosei,Japan,Kazama Takafumi,Japan,27.0
Tani Kosei,Japan,Kawase Asaki,Japan,27.0
Nakayama Yuta,Japan,Takakura Asako,Japan,27.0
Nakayama Yuta,Japan,Moriyasu Hajime,Japan,27.0
Nakayama Yuta,Japan,Matsuodani Yasushi,Japan,27.0
Nakayama Yuta,Japan,Hirose Norikazu,Japan,27.0
Nakayama Yuta,Japan,Kazama Takafumi,Japan,27.0
Nakayama Yuta,Japan,Kawase Asaki,Japan,27.0
Kumagai Saki,Japan,Takakura Asako,Japan,27.0
Kumagai Saki,Japan,Moriyasu Hajime,Japan,27.0
Kumagai Saki,Japan,Matsuodani Yasushi,Japan,27.0
Kumagai Saki,Japan,Hirose Norikazu,Japan,27.0
Kumagai Saki,Japan,Kazama Takafumi,Japan,27.0
Kumagai Saki,Japan,Kawase Asaki,Japan,27.0
Momiki Yuka,Japan,Takakura Asako,Japan,27.0
Momiki Yuka,Japan,Moriyasu Hajime,Japan,27.0
Momiki Yuka,Japan,Matsuodani Yasushi,Japan,27.0
Momiki Yuka,Japan,Hirose Norikazu,Japan,27.0
Momiki Yuka,Japan,Kazama Takafumi,Japan,27.0
Momiki Yuka,Japan,Kawase Asaki,Japan,27.0
Shimizu Risa,Japan,Takakura Asako,Japan,27.0
Shimizu Risa,Japan,Moriyasu Hajime,Japan,27.0
Shimizu Risa,Japan,Matsuodani Yasushi,Japan,27.0
Shimizu Risa,Japan,Hirose Norikazu,Japan,27.0
Shimizu Risa,Japan,Kazama Takafumi,Japan,27.0
Shimizu Risa,Japan,Kawase Asaki,Japan,27.0
Tomiyasu Takehiro,Japan,Takakura Asako,Japan,27.0
Tomiyasu Takehiro,Japan,Moriyasu Hajime,Japan,27.0
Tomiyasu Takehiro,Japan,Matsuodani Yasushi,Japan,27.0
Tomiyasu Takehiro,Japan,Hirose Norikazu,Japan,27.0
Tomiyasu Takehiro,Japan,Kazama Takafumi,Japan,27.0
Tomiyasu Takehiro,Japan,Kawase Asaki,Japan,27.0
Maeda Daizen,Japan,Takakura Asako,Japan,27.0
Maeda Daizen,Japan,Moriyasu Hajime,Japan,27.0
Maeda Daizen,Japan,Matsuodani Yasushi,Japan,27.0
Maeda Daizen,Japan,Hirose Norikazu,Japan,27.0
Maeda Daizen,Japan,Kazama Takafumi,Japan,27.0
Maeda Daizen,Japan,Kawase Asaki,Japan,27.0
Tanaka Mina,Japan,Takakura Asako,Japan,27.0
Tanaka Mina,Japan,Moriyasu Hajime,Japan,27.0
Tanaka Mina,Japan,Matsuodani Yasushi,Japan,27.0
Tanaka Mina,Japan,Hirose Norikazu,Japan,27.0
Tanaka Mina,Japan,Kazama Takafumi,Japan,27.0
Tanaka Mina,Japan,Kawase Asaki,Japan,27.0
Nakajima Emi,Japan,Takakura Asako,Japan,27.0
Nakajima Emi,Japan,Moriyasu Hajime,Japan,27.0
Nakajima Emi,Japan,Matsuodani Yasushi,Japan,27.0
Nakajima Emi,Japan,Hirose Norikazu,Japan,27.0
Nakajima Emi,Japan,Kazama Takafumi,Japan,27.0
Nakajima Emi,Japan,Kawase Asaki,Japan,27.0
Yoshida Maya,Japan,Takakura Asako,Japan,27.0
Yoshida Maya,Japan,Moriyasu Hajime,Japan,27.0
Yoshida Maya,Japan,Matsuodani Yasushi,Japan,27.0
Yoshida Maya,Japan,Hirose Norikazu,Japan,27.0
Yoshida Maya,Japan,Kazama Takafumi,Japan,27.0
Yoshida Maya,Japan,Kawase Asaki,Japan,27.0
Minami Moeka,Japan,Takakura Asako,Japan,27.0
Minami Moeka,Japan,Moriyasu Hajime,Japan,27.0
Minami Moeka,Japan,Matsuodani Yasushi,Japan,27.0
Minami Moeka,Japan,Hirose Norikazu,Japan,27.0
Minami Moeka,Japan,Kazama Takafumi,Japan,27.0
Minami Moeka,Japan,Kawase Asaki,Japan,27.0
Ueda Ayase,Japan,Takakura Asako,Japan,27.0
Ueda Ayase,Japan,Moriyasu Hajime,Japan,27.0
Ueda Ayase,Japan,Matsuodani Yasushi,Japan,27.0
Ueda Ayase,Japan,Hirose Norikazu,Japan,27.0
Ueda Ayase,Japan,Kazama Takafumi,Japan,27.0
Ueda Ayase,Japan,Kawase Asaki,Japan,27.0
Seko Ayumu,Japan,Takakura Asako,Japan,27.0
Seko Ayumu,Japan,Moriyasu Hajime,Japan,27.0
Seko Ayumu,Japan,Matsuodani Yasushi,Japan,27.0
Seko Ayumu,Japan,Hirose Norikazu,Japan,27.0
Seko Ayumu,Japan,Kazama Takafumi,Japan,27.0
Seko Ayumu,Japan,Kawase Asaki,Japan,27.0
Osako Keisuke,Japan,Takakura Asako,Japan,27.0
Osako Keisuke,Japan,Moriyasu Hajime,Japan,27.0
Osako Keisuke,Japan,Matsuodani Yasushi,Japan,27.0
Osako Keisuke,Japan,Hirose Norikazu,Japan,27.0
Osako Keisuke,Japan,Kazama Takafumi,Japan,27.0
Osako Keisuke,Japan,Kawase Asaki,Japan,27.0
Mitoma Kaoru,Japan,Takakura Asako,Japan,27.0
Mitoma Kaoru,Japan,Moriyasu Hajime,Japan,27.0
Mitoma Kaoru,Japan,Matsuodani Yasushi,Japan,27.0
Mitoma Kaoru,Japan,Hirose Norikazu,Japan,27.0
Mitoma Kaoru,Japan,Kazama Takafumi,Japan,27.0
Mitoma Kaoru,Japan,Kawase Asaki,Japan,27.0
Tanaka Ao,Japan,Takakura Asako,Japan,27.0
Tanaka Ao,Japan,Moriyasu Hajime,Japan,27.0
Tanaka Ao,Japan,Matsuodani Yasushi,Japan,27.0
Tanaka Ao,Japan,Hirose Norikazu,Japan,27.0
Tanaka Ao,Japan,Kazama Takafumi,Japan,27.0
Tanaka Ao,Japan,Kawase Asaki,Japan,27.0
Miyagawa Asato,Japan,Takakura Asako,Japan,27.0
Miyagawa Asato,Japan,Moriyasu Hajime,Japan,27.0
Miyagawa Asato,Japan,Matsuodani Yasushi,Japan,27.0
Miyagawa Asato,Japan,Hirose Norikazu,Japan,27.0
Miyagawa Asato,Japan,Kazama Takafumi,Japan,27.0
Miyagawa Asato,Japan,Kawase Asaki,Japan,27.0
Shiokoshi Yuzuho,Japan,Takakura Asako,Japan,27.0
Shiokoshi Yuzuho,Japan,Moriyasu Hajime,Japan,27.0
Shiokoshi Yuzuho,Japan,Matsuodani Yasushi,Japan,27.0
Shiokoshi Yuzuho,Japan,Hirose Norikazu,Japan,27.0
Shiokoshi Yuzuho,Japan,Kazama Takafumi,Japan,27.0
Shiokoshi Yuzuho,Japan,Kawase Asaki,Japan,27.0
Takarada Saori,Japan,Takakura Asako,Japan,27.0
Takarada Saori,Japan,Moriyasu Hajime,Japan,27.0
Takarada Saori,Japan,Matsuodani Yasushi,Japan,27.0
Takarada Saori,Japan,Hirose Norikazu,Japan,27.0
Takarada Saori,Japan,Kazama Takafumi,Japan,27.0
Takarada Saori,Japan,Kawase Asaki,Japan,27.0
Miyake Shiori,Japan,Takakura Asako,Japan,27.0
Miyake Shiori,Japan,Moriyasu Hajime,Japan,27.0
Miyake Shiori,Japan,Matsuodani Yasushi,Japan,27.0
Miyake Shiori,Japan,Hirose Norikazu,Japan,27.0
Miyake Shiori,Japan,Kazama Takafumi,Japan,27.0
Miyake Shiori,Japan,Kawase Asaki,Japan,27.0
Sugasawa Yuika,Japan,Takakura Asako,Japan,27.0
Sugasawa Yuika,Japan,Moriyasu Hajime,Japan,27.0
Sugasawa Yuika,Japan,Matsuodani Yasushi,Japan,27.0
Sugasawa Yuika,Japan,Hirose Norikazu,Japan,27.0
Sugasawa Yuika,Japan,Kazama Takafumi,Japan,27.0
Sugasawa Yuika,Japan,Kawase Asaki,Japan,27.0
Edwards Gavin Earl,Japan,Maeda Kenzo,Japan,27.0
Edwards Gavin Earl,Japan,Lamas Julio,Japan,27.0
Edwards Gavin Earl,Japan,Matsuno Yoshiyuki,Japan,27.0
Edwards Gavin Earl,Japan,Hovasse Thomas Wayne,Japan,27.0
Edwards Gavin Earl,Japan,Abe Katsuhiko,Japan,27.0
Harimoto Tenketsu,Japan,Maeda Kenzo,Japan,27.0
Harimoto Tenketsu,Japan,Lamas Julio,Japan,27.0
Harimoto Tenketsu,Japan,Matsuno Yoshiyuki,Japan,27.0
Harimoto Tenketsu,Japan,Hovasse Thomas Wayne,Japan,27.0
Harimoto Tenketsu,Japan,Abe Katsuhiko,Japan,27.0
Kanamaru Kosuke,Japan,Maeda Kenzo,Japan,27.0
Kanamaru Kosuke,Japan,Lamas Julio,Japan,27.0
Kanamaru Kosuke,Japan,Matsuno Yoshiyuki,Japan,27.0
Kanamaru Kosuke,Japan,Hovasse Thomas Wayne,Japan,27.0
Kanamaru Kosuke,Japan,Abe Katsuhiko,Japan,27.0
Hachimura Rui,Japan,Maeda Kenzo,Japan,27.0
Hachimura Rui,Japan,Lamas Julio,Japan,27.0
Hachimura Rui,Japan,Matsuno Yoshiyuki,Japan,27.0
Hachimura Rui,Japan,Hovasse Thomas Wayne,Japan,27.0
Hachimura Rui,Japan,Abe Katsuhiko,Japan,27.0
Hiejima Makoto,Japan,Maeda Kenzo,Japan,27.0
Hiejima Makoto,Japan,Lamas Julio,Japan,27.0
Hiejima Makoto,Japan,Matsuno Yoshiyuki,Japan,27.0
Hiejima Makoto,Japan,Hovasse Thomas Wayne,Japan,27.0
Hiejima Makoto,Japan,Abe Katsuhiko,Japan,27.0
Akaho Himawari,Japan,Maeda Kenzo,Japan,27.0
Akaho Himawari,Japan,Lamas Julio,Japan,27.0
Akaho Himawari,Japan,Matsuno Yoshiyuki,Japan,27.0
Akaho Himawari,Japan,Hovasse Thomas Wayne,Japan,27.0
Akaho Himawari,Japan,Abe Katsuhiko,Japan,27.0
Hayashi Saki,Japan,Maeda Kenzo,Japan,27.0
Hayashi Saki,Japan,Lamas Julio,Japan,27.0
Hayashi Saki,Japan,Matsuno Yoshiyuki,Japan,27.0
Hayashi Saki,Japan,Hovasse Thomas Wayne,Japan,27.0
Hayashi Saki,Japan,Abe Katsuhiko,Japan,27.0
Baba Yudai,Japan,Maeda Kenzo,Japan,27.0
Baba Yudai,Japan,Lamas Julio,Japan,27.0
Baba Yudai,Japan,Matsuno Yoshiyuki,Japan,27.0
Baba Yudai,Japan,Hovasse Thomas Wayne,Japan,27.0
Baba Yudai,Japan,Abe Katsuhiko,Japan,27.0
Tanaka Daiki,Japan,Maeda Kenzo,Japan,27.0
Tanaka Daiki,Japan,Lamas Julio,Japan,27.0
Tanaka Daiki,Japan,Matsuno Yoshiyuki,Japan,27.0
Tanaka Daiki,Japan,Hovasse Thomas Wayne,Japan,27.0
Tanaka Daiki,Japan,Abe Katsuhiko,Japan,27.0
Miyazaki Saori,Japan,Maeda Kenzo,Japan,27.0
Miyazaki Saori,Japan,Lamas Julio,Japan,27.0
Miyazaki Saori,Japan,Matsuno Yoshiyuki,Japan,27.0
Miyazaki Saori,Japan,Hovasse Thomas Wayne,Japan,27.0
Miyazaki Saori,Japan,Abe Katsuhiko,Japan,27.0
Miyoshi Naho,Japan,Maeda Kenzo,Japan,27.0
Miyoshi Naho,Japan,Lamas Julio,Japan,27.0
Miyoshi Naho,Japan,Matsuno Yoshiyuki,Japan,27.0
Miyoshi Naho,Japan,Hovasse Thomas Wayne,Japan,27.0
Miyoshi Naho,Japan,Abe Katsuhiko,Japan,27.0
Nagaoka Moeko,Japan,Maeda Kenzo,Japan,27.0
Nagaoka Moeko,Japan,Lamas Julio,Japan,27.0
Nagaoka Moeko,Japan,Matsuno Yoshiyuki,Japan,27.0
Nagaoka Moeko,Japan,Hovasse Thomas Wayne,Japan,27.0
Nagaoka Moeko,Japan,Abe Katsuhiko,Japan,27.0
Todo Nanako,Japan,Maeda Kenzo,Japan,27.0
Todo Nanako,Japan,Lamas Julio,Japan,27.0
Todo Nanako,Japan,Matsuno Yoshiyuki,Japan,27.0
Todo Nanako,Japan,Hovasse Thomas Wayne,Japan,27.0
Todo Nanako,Japan,Abe Katsuhiko,Japan,27.0
Schafer Avi Koki,Japan,Maeda Kenzo,Japan,27.0
Schafer Avi Koki,Japan,Lamas Julio,Japan,27.0
Schafer Avi Koki,Japan,Matsuno Yoshiyuki,Japan,27.0
Schafer Avi Koki,Japan,Hovasse Thomas Wayne,Japan,27.0
Schafer Avi Koki,Japan,Abe Katsuhiko,Japan,27.0
Togashi Yuki,Japan,Maeda Kenzo,Japan,27.0
Togashi Yuki,Japan,Lamas Julio,Japan,27.0
Togashi Yuki,Japan,Matsuno Yoshiyuki,Japan,27.0
Togashi Yuki,Japan,Hovasse Thomas Wayne,Japan,27.0
Togashi Yuki,Japan,Abe Katsuhiko,Japan,27.0
Miyazawa Yuki,Japan,Maeda Kenzo,Japan,27.0
Miyazawa Yuki,Japan,Lamas Julio,Japan,27.0
Miyazawa Yuki,Japan,Matsuno Yoshiyuki,Japan,27.0
Miyazawa Yuki,Japan,Hovasse Thomas Wayne,Japan,27.0
Miyazawa Yuki,Japan,Abe Katsuhiko,Japan,27.0
Mawuli Evelyn,Japan,Maeda Kenzo,Japan,27.0
Mawuli Evelyn,Japan,Lamas Julio,Japan,27.0
Mawuli Evelyn,Japan,Matsuno Yoshiyuki,Japan,27.0
Mawuli Evelyn,Japan,Hovasse Thomas Wayne,Japan,27.0
Mawuli Evelyn,Japan,Abe Katsuhiko,Japan,27.0
Vendrame Leo,Japan,Maeda Kenzo,Japan,27.0
Vendrame Leo,Japan,Lamas Julio,Japan,27.0
Vendrame Leo,Japan,Matsuno Yoshiyuki,Japan,27.0
Vendrame Leo,Japan,Hovasse Thomas Wayne,Japan,27.0
Vendrame Leo,Japan,Abe Katsuhiko,Japan,27.0
Takada Maki,Japan,Maeda Kenzo,Japan,27.0
Takada Maki,Japan,Lamas Julio,Japan,27.0
Takada Maki,Japan,Matsuno Yoshiyuki,Japan,27.0
Takada Maki,Japan,Hovasse Thomas Wayne,Japan,27.0
Takada Maki,Japan,Abe Katsuhiko,Japan,27.0
Watanabe Hugh,Japan,Maeda Kenzo,Japan,27.0
Watanabe Hugh,Japan,Lamas Julio,Japan,27.0
Watanabe Hugh,Japan,Matsuno Yoshiyuki,Japan,27.0
Watanabe Hugh,Japan,Hovasse Thomas Wayne,Japan,27.0
Watanabe Hugh,Japan,Abe Katsuhiko,Japan,27.0
Machida Rui,Japan,Maeda Kenzo,Japan,27.0
Machida Rui,Japan,Lamas Julio,Japan,27.0
Machida Rui,Japan,Matsuno Yoshiyuki,Japan,27.0
Machida Rui,Japan,Hovasse Thomas Wayne,Japan,27.0
Machida Rui,Japan,Abe Katsuhiko,Japan,27.0
Okoye Monica,Japan,Maeda Kenzo,Japan,27.0
Okoye Monica,Japan,Lamas Julio,Japan,27.0
Okoye Monica,Japan,Matsuno Yoshiyuki,Japan,27.0
Okoye Monica,Japan,Hovasse Thomas Wayne,Japan,27.0
Okoye Monica,Japan,Abe Katsuhiko,Japan,27.0
Watanabe Yuta,Japan,Maeda Kenzo,Japan,27.0
Watanabe Yuta,Japan,Lamas Julio,Japan,27.0
Watanabe Yuta,Japan,Matsuno Yoshiyuki,Japan,27.0
Watanabe Yuta,Japan,Hovasse Thomas Wayne,Japan,27.0
Watanabe Yuta,Japan,Abe Katsuhiko,Japan,27.0
Hara Nozomi,Japan,Sigurdsson Dagur,Japan,27.0
Hara Nozomi,Japan,Kitabayashi Kenji,Japan,27.0
Hara Nozomi,Japan,Kirkely Ulrik,Japan,27.0
Kondo Maharu,Japan,Sigurdsson Dagur,Japan,27.0
Kondo Maharu,Japan,Kitabayashi Kenji,Japan,27.0
Kondo Maharu,Japan,Kirkely Ulrik,Japan,27.0
Ikehara Ayaka,Japan,Sigurdsson Dagur,Japan,27.0
Ikehara Ayaka,Japan,Kitabayashi Kenji,Japan,27.0
Ikehara Ayaka,Japan,Kirkely Ulrik,Japan,27.0
Doi Remi Anri,Japan,Sigurdsson Dagur,Japan,27.0
Doi Remi Anri,Japan,Kitabayashi Kenji,Japan,27.0
Doi Remi Anri,Japan,Kirkely Ulrik,Japan,27.0
Fujii Shio,Japan,Sigurdsson Dagur,Japan,27.0
Fujii Shio,Japan,Kitabayashi Kenji,Japan,27.0
Fujii Shio,Japan,Kirkely Ulrik,Japan,27.0
Ishitate Mayuko,Japan,Sigurdsson Dagur,Japan,27.0
Ishitate Mayuko,Japan,Kitabayashi Kenji,Japan,27.0
Ishitate Mayuko,Japan,Kirkely Ulrik,Japan,27.0
Kametani Sakura,Japan,Sigurdsson Dagur,Japan,27.0
Kametani Sakura,Japan,Kitabayashi Kenji,Japan,27.0
Kametani Sakura,Japan,Kirkely Ulrik,Japan,27.0
Kasahara Kenya,Japan,Kitabayashi Kenji,Japan,27.0
Kasahara Kenya,Japan,Kirkely Ulrik,Japan,27.0
Itano Minami,Japan,Sigurdsson Dagur,Japan,27.0
Itano Minami,Japan,Kitabayashi Kenji,Japan,27.0
Itano Minami,Japan,Kirkely Ulrik,Japan,27.0
Iwashita Yuta,Japan,Sigurdsson Dagur,Japan,27.0
Iwashita Yuta,Japan,Kitabayashi Kenji,Japan,27.0
Iwashita Yuta,Japan,Kirkely Ulrik,Japan,27.0
Agarie Yuto,Japan,Sigurdsson Dagur,Japan,27.0
Agarie Yuto,Japan,Kitabayashi Kenji,Japan,27.0
Agarie Yuto,Japan,Kirkely Ulrik,Japan,27.0
Shiota Sayo,Japan,Sigurdsson Dagur,Japan,27.0
Shiota Sayo,Japan,Kitabayashi Kenji,Japan,27.0
Shiota Sayo,Japan,Kirkely Ulrik,Japan,27.0
Narita Kohei,Japan,Sigurdsson Dagur,Japan,27.0
Narita Kohei,Japan,Kitabayashi Kenji,Japan,27.0
Narita Kohei,Japan,Kirkely Ulrik,Japan,27.0
